"Restaurant_id","Url","Restaurant_name","Restaurant_type","Rating_average","Num_of_reviews","Phone","Price_level","Address","Latitude","Longitude","Crawl_date","Accessibility","Amenities","Atmosphere","Children","Crowd","Dining Options","From The Business","Highlights","Offerings","Parking","Payments","Pets","Planning","Popular For","Service Options"
"145","https://www.google.com/maps/place/Chops+Da+Nang/data=!4m7!3m6!1s0x314217630371d56f:0xb1d282a532187a7!8m2!3d16.0494164!4d108.2478119!16s%2Fg%2F11xd__h50q!19sChIJb9VxA2MXQjERp4chUyooHQs?authuser=0&hl=en&rclk=1","Chops Da Nang","Restaurant","4.8",213,"0325800050","₫200–300K","Lot 50 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0494375,108.2478125,"2025-10-03 14:15:36","[""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating""]","[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""LGBTQ+ friendly"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has live music"", ""Good for watching sport""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves happy-hour drinks"", ""Serves late-night food"", ""Has private dining room"", ""Serves small plates"", ""Serves spirits"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed outside""]","[""Accepts reservations""]","[]","[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"146","https://www.google.com/maps/place/Sindbad+Da+Nang+%28Kebab+%EC%BC%80%EB%B0%A5%29/data=!4m7!3m6!1s0x3142197a12198d83:0xbfc11661b4c1a1d9!8m2!3d16.0651486!4d108.2229069!16s%2Fg%2F11wvng4vzb!19sChIJg40ZEnoZQjER2aHBtGEWwb8?authuser=0&hl=en&rclk=1","Sindbad Da Nang (Kebab 케밥)","Restaurant","4.9",425,"0964081731","₫100–200K","28 Thái Phiên, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.0651875,108.2229375,"2025-10-03 14:15:45","[]","[""Has toilet""]","[""Casual""]","[]","[""Good for groups""]","[""Has table service""]","[]","[]","[""Serves coffee""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[]","[]","[]","[]","[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"147","https://www.google.com/maps/place/LUK+LAK/data=!4m7!3m6!1s0x3142198d1a4d6051:0xefc1c665fbef3224!8m2!3d16.0786949!4d108.2237004!16s%2Fg%2F11jm9x38md!19sChIJUWBNGo0ZQjERJDLv-2XGwe8?authuser=0&hl=en&rclk=1","LUK LAK","Vietnamese restaurant","4.6",1652,"0818122828","","28 Bạch Đằng, Thạch Thang, Hải Châu, Đà Nẵng 550000",16.0786875,108.2236875,"2025-10-03 14:15:50","[""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet"", ""No wheelchair-accessible entrance""]","[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space"", ""Popular with university students""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great coffee"", ""Serves great dessert"", ""Has great wine list"", ""Has rooftop seating""]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"148","https://www.google.com/maps/place/B%C3%A1nh+X%C3%A8o+T%C3%B4m+Nh%E1%BA%A3y+C%C3%B4+Ba+Michelin/data=!4m7!3m6!1s0x314219c8cb3f4273:0xad3cb50ce554711f!8m2!3d16.0545008!4d108.2197597!16s%2Fg%2F11f03xqsjf!19sChIJc0I_y8gZQjERH3FU5Qy1PK0?authuser=0&hl=en&rclk=1","Bánh Xèo Tôm Nhảy Cô Ba Michelin","Restaurant","4.0",631,"0905097071","₫1–100,000","248 Trưng Nữ Vương, Bình Thuận, đà nẵng, Đà Nẵng 550000",16.054562500000003,108.2198125,"2025-10-03 14:15:54","[""No wheelchair-accessible car park""]","[""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]","[]","[]","[""Serves alcohol"", ""Serves beer"", ""Serves halal food"", ""Serves happy-hour food"", ""Quick bite"", ""Serves small plates"", ""Serves vegetarian dishes""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
"149","https://www.google.com/maps/place/Olivia%27s+Prime+Steakhouse+%7C+Danang/data=!4m7!3m6!1s0x3142182cee8d1063:0xa592e9db7f8ec2e!8m2!3d16.0701673!4d108.2242232!16s%2Fg%2F11c75pt81k!19sChIJYxCN7iwYQjERLuz4t50uWQo?authuser=0&hl=en&rclk=1","Olivia's Prime Steakhouse | Danang","Steak house","4.6",1465,"0908163352","₫1,000,000+","Indochina Mall, 74 Bach Dang, Lot G1-G4, The Ground Floor, Hải Châu, Đà Nẵng 550000",16.070187500000003,108.2241875,"10/1/2025 15:02","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Has great beer selection"", ""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves halal food"", ""Serves happy-hour drinks"", ""Serves happy-hour food"", ""Serves organic dishes"", ""Has private dining room"", ""Has salad bar"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free multi-storey car park"", ""Free of charge street parking"", ""Free parking lot"", ""Paid street parking"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed outside""]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
"150","https://www.google.com/maps/place/Danang+Tower/data=!4m7!3m6!1s0x314219d6d3248127:0x12de5973c91730fb!8m2!3d16.0708286!4d108.2291598!16s%2Fg%2F11fk41cz25!19sChIJJ4Ek09YZQjER-zAXyXNZ3hI?authuser=0&hl=en&rclk=1","Danang Tower","Steak house","4.5",981,"0896223737","₫1,000,000+","341 Đ. Trần Hưng Đạo, An Hải Bắc, Sơn Trà, Đà Nẵng 550000",16.070812500000002,108.2291875,"2025-10-03 14:16:23","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet""]","[""Casual"", ""Cosy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great tea selection"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves late-night food"", ""Serves spirits"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]","[]","[""Reservations required"", ""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Offers takeaway"", ""Serves dine-in""]"
"151","https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+L%C3%A3o+%C4%90%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219d5305a5279:0x1e7b79f26dff1c9d!8m2!3d16.061913!4d108.2356826!16s%2Fg%2F11cjp585f9!19sChIJeVJaMNUZQjERnRz_bfJ5ex4?authuser=0&hl=en&rclk=1","Hải Sản Lão Đại Đà Nẵng","Seafood restaurant","4.0",2690,"0966666895","₫₫","1 Võ Văn Kiệt, An Hải Bắc, Sơn Trà, Đà Nẵng 100000",16.0619375,108.2356875,"2025-10-03 14:16:28","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet"", "" Does not have assistive hearing loop""]","[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Has great wine list"", ""Good for watching sport""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Has braille menu"", ""Serves cocktails"", ""Serves halal food"", ""Serves happy-hour drinks"", ""Serves happy-hour food"", ""Serves late-night food"", ""Serves organic dishes"", ""Has salad bar"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts cheques"", ""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations"", ""Usually has a wait""]","[""Popular for lunch"", ""Popular for dinner""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
"152","https://www.google.com/maps/place/B%C3%A1nh+canh+Y%E1%BA%BFn/data=!4m7!3m6!1s0x3142192651c15a71:0xa2d6994dbbdad8e4!8m2!3d16.0576436!4d108.2131653!16s%2Fg%2F11g078j7q6!19sChIJcVrBUSYZQjER5Njau02Z1qI?authuser=0&hl=en&rclk=1","Bánh canh Yến","Bistro","4.5",283,"0364700711","₫1–100,000","253 Đ. Nguyễn Hoàng, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.0576875,108.2131875,"10/1/2025 15:02","[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has seating"", ""Has table service""]","[]","[]","[""Serves late-night food"", ""Quick bite""]","[""Free of charge street parking"", ""Free parking lot"", ""Difficult to find a space""]","[]","[]","[]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers takeaway"", ""Serves dine-in""]"
"153","https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Chay+H%C6%B0%C6%A1ng+Sen/data=!4m7!3m6!1s0x314219b5b76b2e07:0x9934d3ac51cdde41!8m2!3d16.0574564!4d108.2116236!16s%2Fg%2F11clvqh71n!19sChIJBy5rt7UZQjERQd7NUazTNJk?authuser=0&hl=en&rclk=1","Nhà Hàng Chay Hương Sen","Vegetarian restaurant","4.5",228,"0935663766","₫1–100,000","73 Lê Đình Lý, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.0574375,108.2115625,"10/1/2025 15:02","[]","[""Has toilet""]","[""Casual"", ""Cosy"", ""Quiet""]","[""Good for kids"", ""Has kids' menu""]","[""Good for groups""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[]","[]","[""Quick bite"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free of charge street parking""]","[""Cash only""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"154","https://www.google.com/maps/place/Restaurant+PH%E1%BB%9E+HOUSE/data=!4m7!3m6!1s0x314219e6bf47737f:0x6878c75f48c9c205!8m2!3d16.0347606!4d108.2296899!16s%2Fg%2F11kqs7zfdh!19sChIJf3NHv-YZQjERBcLJSF_HeGg?authuser=0&hl=en&rclk=1","Restaurant PHỞ HOUSE","Restaurant","4.6",497,"0708352141","₫100–200K","111 Nại Nam 8, Hoà Cường Bắc, Hải Châu, Đà Nẵng",16.0348125,108.2296875,"10/1/2025 15:02","[""No wheelchair-accessible car park""]","[""Has toilet""]","[""Casual"", ""Quiet""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves lunch"", ""Serves dinner"", ""Serves dessert"", ""Has table service""]","[]","[]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Quick bite""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
"155","https://www.google.com/maps/place/%C4%90%E1%BB%99c+M%E1%BB%99c+buffet/data=!4m7!3m6!1s0x3142175e5a3ab1cd:0xa86d7dd7f962e581!8m2!3d16.05633!4d108.243424!16s%2Fg%2F11tnfh5jjp!19sChIJzbE6Wl4XQjERgeVi-dd9bag?authuser=0&hl=en&rclk=1","Độc Mộc buffet","Restaurant","4.6",1634,"0905456033","₫300–400K","K209/05, Nguyễn Văn Thoại, An Hải, Sơn Trà, Đà Nẵng 550000",16.056312499999997,108.2434375,"2025-10-03 14:17:07","[""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible toilet""]","[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space"", ""Popular with university students""]","[""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great dessert""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves coffee"", ""Serves organic dishes"", ""Has salad bar"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed""]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for dinner""]","[""Has outdoor seating"", ""Serves dine-in"", ""No delivery"", ""No takeaway""]"
"156","https://www.google.com/maps/place/KYOTO+Sushi+%26+Teppanyaki+Restaurant/data=!4m7!3m6!1s0x3142175c0eacf1bf:0x70c2d3fa8152f86!8m2!3d16.0662534!4d108.2461184!16s%2Fg%2F11gvzjj0s_!19sChIJv_GsDlwXQjERhi8VqD8tDAc?authuser=0&hl=en&rclk=1","KYOTO Sushi & Teppanyaki Restaurant","Sushi restaurant","4.2",500,"0392782622","","10 Đường võ nguyên giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000",16.066312500000002,108.2460625,"10/1/2025 15:02","[]","[""Has toilet""]","[""Cosy""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[]","[""Serves alcohol"", ""Serves beer"", ""Serves small plates"", ""Serves spirits"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers takeaway"", ""Serves dine-in""]"
"157","https://www.google.com/maps/place/Istanbul+Anatolian+Kebab+House/data=!4m7!3m6!1s0x314219422d4a723d:0xe7b44f112e0931ad!8m2!3d16.0510734!4d108.2451046!16s%2Fg%2F11j8_5n_y2!19sChIJPXJKLUIZQjERrTEJLhFPtOc?authuser=0&hl=en&rclk=1","Istanbul Anatolian Kebab House","Turkish restaurant","4.5",1549,"0934773134","₫100–300K","58 Lê Quang Đạo, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000",16.0510625,108.2450625,"2025-10-03 14:17:17","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", "" Does not have assistive hearing loop""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet"", ""Trendy""]","[""Good for kids"", ""Has changing table(s)"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Serves great coffee"", ""Serves great dessert"", ""Has great tea selection"", ""Has rooftop seating""]","[""Serves beer"", ""Serves coffee"", ""Serves halal food"", ""Serves organic dishes"", ""Has private dining room"", ""Quick bite"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free multi-storey car park"", ""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed outside""]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
